0.100000 ,6.192000 ,212.653000 ,6.331000 ,0.065942 ,4.391763 ,11.527000 ,3.107136 ,5790.102591 ,2.943439 ,0.000323 ,0.524060 ,1947.977271 ,1.762707 ,76.092724 ,1.715645 ,0.017976 ,0.723920 ,44.135895
0.110000 ,6.064000 ,215.299000 ,6.179000 ,0.065583 ,4.415593 ,10.054000 ,3.279904 ,5726.171599 ,3.056959 ,0.000339 ,0.444541 ,1544.671084 ,1.811051 ,75.671472 ,1.748416 ,0.018418 ,0.666739 ,39.302304
0.120000 ,6.159000 ,207.582000 ,6.263000 ,0.066461 ,4.381481 ,8.969000 ,2.943719 ,5759.867276 ,2.895831 ,0.000321 ,0.559028 ,1457.116039 ,1.715727 ,75.893789 ,1.701714 ,0.017925 ,0.747682 ,38.172189
0.130000 ,6.244000 ,212.089000 ,6.339000 ,0.065890 ,4.359251 ,7.985000 ,3.450464 ,5837.465079 ,3.330079 ,0.000330 ,0.435372 ,1307.280775 ,1.857542 ,76.403305 ,1.824850 ,0.018177 ,0.659828 ,36.156338
0.140000 ,6.349000 ,202.742000 ,6.449000 ,0.067654 ,4.374607 ,5.207000 ,2.869199 ,5121.053436 ,2.799399 ,0.000297 ,0.514208 ,696.106151 ,1.693871 ,71.561536 ,1.673140 ,0.017228 ,0.717083 ,26.383824
0.150000 ,6.180000 ,206.768000 ,6.287000 ,0.066877 ,4.364133 ,7.286000 ,3.301600 ,6024.896176 ,3.190631 ,0.000340 ,0.479535 ,1013.086204 ,1.817031 ,77.620205 ,1.786234 ,0.018452 ,0.692484 ,31.829015
0.160000 ,6.435000 ,198.931000 ,6.518000 ,0.069237 ,4.316488 ,5.073000 ,3.091775 ,5290.648239 ,2.999676 ,0.000304 ,0.428019 ,612.645671 ,1.758344 ,72.736842 ,1.731957 ,0.017438 ,0.654231 ,24.751680
0.170000 ,6.359000 ,200.165000 ,6.449000 ,0.068898 ,4.312807 ,6.031000 ,3.082119 ,5221.399775 ,2.983399 ,0.000318 ,0.524352 ,905.254039 ,1.755596 ,72.259254 ,1.727252 ,0.017823 ,0.724121 ,30.087440
0.180000 ,6.163000 ,203.689000 ,6.263000 ,0.068719 ,4.365549 ,4.643000 ,3.152431 ,5046.654279 ,3.071831 ,0.000327 ,0.510218 ,539.287551 ,1.775509 ,71.039808 ,1.752664 ,0.018076 ,0.714295 ,23.222566
0.190000 ,6.202000 ,207.069000 ,6.323000 ,0.068049 ,4.398071 ,5.898000 ,2.903196 ,5220.560239 ,2.798671 ,0.000310 ,0.471056 ,796.825596 ,1.703877 ,72.253444 ,1.672923 ,0.017600 ,0.686335 ,28.228099
0.200000 ,6.211000 ,204.759000 ,6.329000 ,0.068539 ,4.394862 ,4.487000 ,2.872479 ,5377.072919 ,2.912759 ,0.000323 ,0.532429 ,552.565831 ,1.694839 ,73.328527 ,1.706681 ,0.017977 ,0.729677 ,23.506719
0.210000 ,6.259000 ,201.885000 ,6.386000 ,0.069422 ,4.381129 ,5.770000 ,2.933919 ,5069.533775 ,2.889004 ,0.000280 ,0.566759 ,679.453100 ,1.712869 ,71.200659 ,1.699707 ,0.016747 ,0.752834 ,26.066321
0.220000 ,6.263000 ,201.163000 ,6.357000 ,0.070058 ,4.361864 ,4.694000 ,2.925831 ,5068.104431 ,2.881551 ,0.000317 ,0.483407 ,520.904364 ,1.710506 ,71.190620 ,1.697513 ,0.017798 ,0.695275 ,22.823329
0.230000 ,6.348000 ,194.171000 ,6.488000 ,0.071141 ,4.354710 ,5.072000 ,2.988896 ,4723.201759 ,2.933856 ,0.000314 ,0.536529 ,526.280816 ,1.728842 ,68.725554 ,1.712850 ,0.017711 ,0.732481 ,22.940811
0.240000 ,6.240000 ,197.881000 ,6.352000 ,0.071062 ,4.393323 ,4.400000 ,2.878400 ,5029.264839 ,2.790096 ,0.000295 ,0.622923 ,455.154000 ,1.696585 ,70.917310 ,1.670358 ,0.017176 ,0.789254 ,21.334339
0.250000 ,6.231000 ,194.517000 ,6.383000 ,0.071015 ,4.366178 ,4.295000 ,2.945639 ,4784.849711 ,2.942311 ,0.000307 ,0.584022 ,375.849975 ,1.716286 ,69.172608 ,1.715317 ,0.017518 ,0.764213 ,19.386851
0.260000 ,6.304000 ,195.914000 ,6.431000 ,0.070851 ,4.353289 ,5.096000 ,2.927584 ,4905.838604 ,2.901239 ,0.000291 ,0.528128 ,612.858784 ,1.711018 ,70.041692 ,1.703302 ,0.017059 ,0.726724 ,24.755985
0.270000 ,6.231000 ,196.275000 ,6.372000 ,0.071217 ,4.392390 ,4.836000 ,2.773639 ,4688.983375 ,2.721616 ,0.000287 ,0.573594 ,482.799104 ,1.665425 ,68.476152 ,1.649732 ,0.016928 ,0.757360 ,21.972690
0.280000 ,6.230000 ,195.722000 ,6.373000 ,0.070732 ,4.369903 ,4.363000 ,2.823100 ,4477.406716 ,2.831871 ,0.000262 ,0.599494 ,467.691231 ,1.680208 ,66.913427 ,1.682816 ,0.016186 ,0.774270 ,21.626170
0.290000 ,6.228000 ,192.506000 ,6.398000 ,0.072494 ,4.337203 ,4.185000 ,2.836016 ,4603.977964 ,2.833596 ,0.000299 ,0.515806 ,357.966775 ,1.684048 ,67.852619 ,1.683329 ,0.017282 ,0.718196 ,18.920010
0.300000 ,6.314000 ,193.253000 ,6.463000 ,0.071862 ,4.348654 ,5.030000 ,2.873404 ,4351.408991 ,2.760631 ,0.000275 ,0.511797 ,487.791100 ,1.695112 ,65.965210 ,1.661515 ,0.016589 ,0.715400 ,22.085993
0.310000 ,6.258000 ,189.672000 ,6.421000 ,0.072642 ,4.353953 ,3.664000 ,2.761436 ,4634.858416 ,2.799759 ,0.000308 ,0.614552 ,334.333104 ,1.661757 ,68.079794 ,1.673248 ,0.017556 ,0.783934 ,18.284778
0.320000 ,6.376000 ,189.507000 ,6.570000 ,0.073296 ,4.333491 ,4.414000 ,2.740624 ,4599.037951 ,2.685100 ,0.000285 ,0.573938 ,414.290604 ,1.655483 ,67.816207 ,1.638627 ,0.016876 ,0.757587 ,20.354130
0.330000 ,6.200000 ,189.965000 ,6.364000 ,0.072761 ,4.364293 ,4.397000 ,2.676000 ,4283.937775 ,2.659504 ,0.000269 ,0.634381 ,401.741391 ,1.635848 ,65.451797 ,1.630799 ,0.016399 ,0.796480 ,20.043487
0.340000 ,6.311000 ,187.374000 ,6.505000 ,0.073732 ,4.374946 ,4.845000 ,2.908279 ,4238.858124 ,2.949975 ,0.000274 ,0.597797 ,485.136975 ,1.705368 ,65.106514 ,1.717549 ,0.016542 ,0.773173 ,22.025825
0.350000 ,6.235000 ,189.035000 ,6.425000 ,0.073115 ,4.335798 ,3.700000 ,2.725775 ,4190.981775 ,2.670375 ,0.000268 ,0.574564 ,316.682000 ,1.650992 ,64.737792 ,1.634128 ,0.016383 ,0.758000 ,17.795561
0.360000 ,6.251000 ,186.907000 ,6.421000 ,0.073868 ,4.359019 ,3.870000 ,2.533999 ,4174.744351 ,2.517759 ,0.000267 ,0.611059 ,380.803100 ,1.591854 ,64.612262 ,1.586745 ,0.016350 ,0.781703 ,19.514177
0.370000 ,6.379000 ,184.832000 ,6.583000 ,0.075463 ,4.362877 ,4.588000 ,2.751359 ,4071.993776 ,2.667111 ,0.000257 ,0.724507 ,356.216256 ,1.658722 ,63.812176 ,1.633129 ,0.016018 ,0.851180 ,18.873692
0.380000 ,6.449000 ,181.640000 ,6.633000 ,0.076193 ,4.345649 ,3.328000 ,2.687399 ,3754.042400 ,2.586311 ,0.000261 ,0.555071 ,259.744416 ,1.639329 ,61.270241 ,1.608201 ,0.016151 ,0.745031 ,16.116588
0.390000 ,6.246000 ,186.504000 ,6.482000 ,0.074343 ,4.393486 ,4.070000 ,2.585484 ,4108.659984 ,2.733676 ,0.000258 ,0.643890 ,256.711100 ,1.607944 ,64.098830 ,1.653383 ,0.016068 ,0.802428 ,16.022206
0.400000 ,6.348000 ,182.365000 ,6.595000 ,0.075791 ,4.331175 ,4.574000 ,2.694896 ,4036.033775 ,2.826975 ,0.000251 ,0.663149 ,332.542524 ,1.641614 ,63.529787 ,1.681361 ,0.015828 ,0.814339 ,18.235749
0.410000 ,6.344000 ,181.025000 ,6.547000 ,0.075952 ,4.325517 ,4.625000 ,2.713664 ,4026.072375 ,2.661791 ,0.000273 ,0.646160 ,349.832375 ,1.647320 ,63.451339 ,1.631500 ,0.016523 ,0.803841 ,18.703806
0.420000 ,6.305000 ,181.026000 ,6.510000 ,0.076298 ,4.342233 ,3.850000 ,2.619975 ,4017.873324 ,2.607900 ,0.000257 ,0.575804 ,238.005500 ,1.618634 ,63.386697 ,1.614899 ,0.016030 ,0.758817 ,15.427427
0.430000 ,6.357000 ,181.666000 ,6.574000 ,0.076242 ,4.339087 ,3.622000 ,2.531551 ,3671.766444 ,2.606524 ,0.000256 ,0.601603 ,236.783116 ,1.591085 ,60.595102 ,1.614473 ,0.015996 ,0.775631 ,15.387759
0.440000 ,6.331000 ,181.605000 ,6.579000 ,0.075960 ,4.357474 ,4.550000 ,2.875439 ,3847.656975 ,2.965759 ,0.000270 ,0.591863 ,349.071500 ,1.695712 ,62.029485 ,1.722138 ,0.016438 ,0.769327 ,18.683455
0.450000 ,6.427000 ,179.269000 ,6.664000 ,0.077306 ,4.306591 ,4.780000 ,2.716671 ,3862.852639 ,2.757104 ,0.000255 ,0.588557 ,413.231600 ,1.648233 ,62.151851 ,1.660453 ,0.015984 ,0.767174 ,20.328099
0.460000 ,6.311000 ,178.809000 ,6.567000 ,0.076648 ,4.327342 ,5.123000 ,2.528279 ,3438.098519 ,2.607511 ,0.000255 ,0.608672 ,359.219871 ,1.590056 ,58.635301 ,1.614779 ,0.015964 ,0.780174 ,18.953097
0.470000 ,6.340000 ,176.389000 ,6.581000 ,0.078277 ,4.312471 ,4.150000 ,2.410400 ,3420.183679 ,2.443439 ,0.000261 ,0.625091 ,280.183500 ,1.552546 ,58.482336 ,1.563150 ,0.016149 ,0.790627 ,16.738683
0.480000 ,6.254000 ,180.317000 ,6.488000 ,0.076870 ,4.336917 ,4.934000 ,2.485484 ,3675.856511 ,2.565856 ,0.000261 ,0.564559 ,371.801644 ,1.576542 ,60.628842 ,1.601829 ,0.016150 ,0.751371 ,19.282159
0.490000 ,6.262000 ,181.122000 ,6.529000 ,0.076938 ,4.316230 ,4.881000 ,2.389356 ,3622.227116 ,2.467159 ,0.000242 ,0.563402 ,380.936839 ,1.545754 ,60.184941 ,1.570719 ,0.015558 ,0.750601 ,19.517603
0.500000 ,6.311000 ,181.519000 ,6.585000 ,0.077908 ,4.323076 ,5.102000 ,2.530279 ,3869.435639 ,2.536775 ,0.000251 ,0.605630 ,422.029596 ,1.590685 ,62.204788 ,1.592726 ,0.015854 ,0.778222 ,20.543359
0.510000 ,6.341000 ,174.425000 ,6.703000 ,0.079149 ,4.336236 ,6.091000 ,2.240719 ,3235.608375 ,2.400791 ,0.000251 ,0.616141 ,444.752719 ,1.496903 ,56.882408 ,1.549449 ,0.015829 ,0.784946 ,21.089161
0.520000 ,6.320000 ,176.301000 ,6.664000 ,0.078002 ,4.295149 ,5.952000 ,2.539600 ,3515.722399 ,2.835104 ,0.000251 ,0.535709 ,394.311696 ,1.593612 ,59.293527 ,1.683777 ,0.015858 ,0.731921 ,19.857283
0.530000 ,6.409000 ,177.080000 ,6.754000 ,0.079705 ,4.328605 ,6.349000 ,2.465719 ,3481.561600 ,2.483484 ,0.000267 ,0.600872 ,448.169199 ,1.570261 ,59.004759 ,1.575907 ,0.016326 ,0.775159 ,21.170007
0.540000 ,6.319000 ,174.110000 ,6.642000 ,0.078941 ,4.328969 ,5.079000 ,2.509239 ,3400.183900 ,2.719836 ,0.000241 ,0.577161 ,325.028759 ,1.584058 ,58.311096 ,1.649193 ,0.015539 ,0.759711 ,18.028554
0.550000 ,6.301000 ,178.001000 ,6.691000 ,0.079601 ,4.370471 ,5.955000 ,2.482399 ,3484.930999 ,2.553519 ,0.000246 ,0.672897 ,352.592975 ,1.575563 ,59.033304 ,1.597973 ,0.015679 ,0.820303 ,18.777459
0.560000 ,6.318000 ,173.394000 ,6.721000 ,0.079369 ,4.356403 ,6.276000 ,2.294876 ,3116.104764 ,2.507159 ,0.000230 ,0.707268 ,390.133824 ,1.514885 ,55.822081 ,1.583401 ,0.015171 ,0.840992 ,19.751806
0.570000 ,6.196000 ,173.805000 ,6.593000 ,0.079502 ,4.301121 ,6.194000 ,2.275584 ,3022.940975 ,2.379351 ,0.000222 ,0.631615 ,446.562364 ,1.508504 ,54.981278 ,1.542515 ,0.014904 ,0.794742 ,21.132022
0.580000 ,6.347000 ,171.953000 ,6.793000 ,0.080395 ,4.335914 ,6.721000 ,2.306591 ,3269.218791 ,2.538151 ,0.000227 ,0.626736 ,458.283159 ,1.518747 ,57.177083 ,1.593158 ,0.015070 ,0.791667 ,21.407549
0.590000 ,6.255000 ,172.777000 ,6.731000 ,0.080294 ,4.395007 ,7.574000 ,2.193975 ,3130.207271 ,2.508639 ,0.000240 ,0.767616 ,511.268524 ,1.481207 ,55.948255 ,1.583868 ,0.015496 ,0.876137 ,22.611248
0.600000 ,6.271000 ,176.618000 ,6.826000 ,0.080360 ,4.392721 ,9.097000 ,2.395559 ,3695.204076 ,2.647724 ,0.000245 ,0.812845 ,629.807591 ,1.547759 ,60.788190 ,1.627183 ,0.015657 ,0.901579 ,25.095968
0.610000 ,6.316000 ,173.171000 ,6.777000 ,0.081212 ,4.315509 ,8.977000 ,2.324144 ,3174.179759 ,2.553271 ,0.000224 ,0.584381 ,649.684471 ,1.524514 ,56.339859 ,1.597896 ,0.014982 ,0.764448 ,25.488909
0.620000 ,6.290000 ,171.868000 ,6.801000 ,0.081837 ,4.367308 ,7.972000 ,2.177900 ,2947.286576 ,2.639399 ,0.000229 ,0.674186 ,485.003216 ,1.475771 ,54.288918 ,1.624623 ,0.015128 ,0.821088 ,22.022789
0.630000 ,6.291000 ,170.452000 ,6.852000 ,0.082232 ,4.356886 ,8.810000 ,2.428319 ,2859.453696 ,2.716096 ,0.000242 ,0.697241 ,545.697900 ,1.558306 ,53.473860 ,1.648058 ,0.015572 ,0.835009 ,23.360178
0.640000 ,6.340000 ,169.486000 ,6.929000 ,0.082382 ,4.378787 ,8.434000 ,2.350400 ,2827.545804 ,2.735959 ,0.000225 ,0.724283 ,383.485644 ,1.533101 ,53.174673 ,1.654073 ,0.015010 ,0.851048 ,19.582789
0.650000 ,6.319000 ,172.002000 ,6.910000 ,0.081933 ,4.354239 ,9.526000 ,2.313239 ,3018.119996 ,2.541900 ,0.000229 ,0.697715 ,627.509324 ,1.520934 ,54.937419 ,1.594334 ,0.015139 ,0.835293 ,25.050136
0.660000 ,6.328000 ,169.060000 ,7.002000 ,0.083484 ,4.377644 ,10.262000 ,2.280416 ,2905.178400 ,2.569996 ,0.000232 ,0.761749 ,558.263356 ,1.510105 ,53.899707 ,1.603121 ,0.015223 ,0.872782 ,23.627597
0.670000 ,6.356000 ,170.048000 ,7.092000 ,0.083021 ,4.393491 ,9.986000 ,2.383264 ,3026.391696 ,2.523536 ,0.000230 ,0.775056 ,508.873804 ,1.543782 ,55.012650 ,1.588564 ,0.015178 ,0.880373 ,22.558231
0.680000 ,6.297000 ,165.887000 ,7.067000 ,0.083142 ,4.341759 ,11.858000 ,2.122791 ,2632.520231 ,2.506511 ,0.000211 ,0.775020 ,700.845836 ,1.456980 ,51.308091 ,1.583196 ,0.014526 ,0.880352 ,26.473493
0.690000 ,6.251000 ,170.750000 ,7.083000 ,0.083623 ,4.381099 ,11.447000 ,2.201999 ,2815.577500 ,2.668111 ,0.000230 ,0.724354 ,609.869191 ,1.483913 ,53.062016 ,1.633435 ,0.015165 ,0.851090 ,24.695530
0.700000 ,6.287000 ,169.842000 ,7.181000 ,0.084641 ,4.433533 ,13.483000 ,2.294631 ,2941.735036 ,2.702239 ,0.000226 ,0.845844 ,825.501711 ,1.514804 ,54.237764 ,1.643849 ,0.015027 ,0.919698 ,28.731546
0.710000 ,6.308000 ,171.253000 ,7.198000 ,0.083375 ,4.379939 ,15.054000 ,2.343136 ,3016.056991 ,2.964796 ,0.000229 ,0.739164 ,977.573084 ,1.530731 ,54.918640 ,1.721858 ,0.015145 ,0.859747 ,31.266165
0.720000 ,6.367000 ,168.799000 ,7.227000 ,0.084440 ,4.371775 ,13.583000 ,2.276311 ,2820.154599 ,2.797471 ,0.000236 ,0.731241 ,876.023111 ,1.508745 ,53.105128 ,1.672564 ,0.015361 ,0.855126 ,29.597688
0.730000 ,6.359000 ,167.332000 ,7.418000 ,0.085237 ,4.444451 ,15.058000 ,2.236119 ,2781.621776 ,2.937276 ,0.000234 ,0.992987 ,844.812636 ,1.495366 ,52.741082 ,1.713848 ,0.015282 ,0.996488 ,29.065661
0.740000 ,6.246000 ,166.956000 ,7.311000 ,0.085032 ,4.388179 ,14.359000 ,2.205484 ,2719.864064 ,2.898279 ,0.000228 ,0.895817 ,797.192119 ,1.485087 ,52.152316 ,1.702433 ,0.015106 ,0.946476 ,28.234591
0.750000 ,6.227000 ,166.743000 ,7.492000 ,0.085342 ,4.413846 ,17.579000 ,2.481471 ,3139.942951 ,3.281936 ,0.000244 ,1.044038 ,1008.525759 ,1.575269 ,56.035194 ,1.811611 ,0.015631 ,1.021782 ,31.757295
0.760000 ,6.288000 ,166.942000 ,7.628000 ,0.085867 ,4.429687 ,18.767000 ,2.493056 ,2789.178636 ,3.379616 ,0.000233 ,0.907560 ,1126.364711 ,1.578941 ,52.812675 ,1.838373 ,0.015265 ,0.952659 ,33.561357
0.770000 ,6.258000 ,167.770000 ,7.719000 ,0.085958 ,4.442678 ,21.126000 ,2.299436 ,2981.205100 ,3.216039 ,0.000232 ,0.956160 ,1221.098124 ,1.516389 ,54.600413 ,1.793332 ,0.015223 ,0.977834 ,34.944214
0.780000 ,6.242000 ,167.719000 ,7.833000 ,0.086974 ,4.518408 ,21.389000 ,2.173436 ,2733.598039 ,3.379111 ,0.000212 ,1.170091 ,1226.637679 ,1.474258 ,52.283822 ,1.838236 ,0.014554 ,1.081707 ,35.023388
0.790000 ,6.186000 ,169.771000 ,8.181000 ,0.087176 ,4.549651 ,28.642000 ,2.317404 ,3261.680559 ,4.044239 ,0.000223 ,1.240441 ,1608.289836 ,1.522302 ,57.111125 ,2.011029 ,0.014946 ,1.113751 ,40.103489
0.800000 ,6.213000 ,171.001000 ,8.364000 ,0.087408 ,4.554145 ,29.564000 ,2.427631 ,3207.222999 ,4.503504 ,0.000222 ,1.237150 ,1721.345904 ,1.558086 ,56.632349 ,2.122146 ,0.014904 ,1.112272 ,41.489106
0.810000 ,6.217000 ,170.257000 ,8.579000 ,0.088585 ,4.588785 ,33.719000 ,2.391911 ,3228.624951 ,4.757759 ,0.000211 ,1.365840 ,2109.908039 ,1.546580 ,56.820990 ,2.181229 ,0.014515 ,1.168692 ,45.933735
0.820000 ,6.140000 ,172.716000 ,8.846000 ,0.088221 ,4.630052 ,38.813000 ,2.460400 ,3592.195344 ,5.212284 ,0.000232 ,1.417088 ,2351.356031 ,1.568566 ,59.934926 ,2.283043 ,0.015217 ,1.190415 ,48.490783
0.830000 ,6.143000 ,172.695000 ,9.278000 ,0.089792 ,4.760405 ,44.408000 ,2.356551 ,3775.379975 ,5.280716 ,0.000234 ,1.808219 ,2728.005536 ,1.535106 ,61.444121 ,2.297981 ,0.015287 ,1.344700 ,52.230312
0.840000 ,5.985000 ,178.030000 ,9.747000 ,0.088186 ,4.851438 ,50.311000 ,2.678775 ,4328.293100 ,6.964991 ,0.000228 ,2.177322 ,2746.696279 ,1.636696 ,65.789764 ,2.639127 ,0.015096 ,1.475575 ,52.408933
0.850000 ,5.994000 ,179.272000 ,10.271000 ,0.089468 ,4.970181 ,58.078000 ,2.561964 ,4153.820016 ,7.667559 ,0.000216 ,2.242721 ,3535.051916 ,1.600614 ,64.450136 ,2.769036 ,0.014712 ,1.497572 ,59.456303
0.860000 ,5.937000 ,183.229000 ,11.049000 ,0.091141 ,5.035679 ,65.751000 ,2.729031 ,4582.142559 ,10.304599 ,0.000224 ,2.290261 ,3589.612999 ,1.651978 ,67.691525 ,3.210078 ,0.014981 ,1.513361 ,59.913379
0.870000 ,5.761000 ,193.392000 ,12.362000 ,0.091134 ,5.380635 ,82.329000 ,3.075879 ,5602.784336 ,13.814956 ,0.000226 ,2.916643 ,4508.236759 ,1.753818 ,74.851749 ,3.716848 ,0.015026 ,1.707818 ,67.143404
0.880000 ,5.549000 ,202.400000 ,13.428000 ,0.090414 ,5.583002 ,93.581000 ,3.177599 ,6116.490000 ,17.606816 ,0.000239 ,3.420627 ,4881.063439 ,1.782582 ,78.207992 ,4.196048 ,0.015450 ,1.849494 ,69.864608
0.890000 ,5.362000 ,212.522000 ,15.235000 ,0.091598 ,5.850058 ,113.559000 ,3.592956 ,6716.251516 ,25.217775 ,0.000236 ,3.420525 ,5749.960519 ,1.895509 ,81.952740 ,5.021730 ,0.015350 ,1.849466 ,75.828494
0.900000 ,4.917000 ,234.074000 ,17.537000 ,0.091955 ,6.342310 ,135.536000 ,3.212111 ,7677.592524 ,32.408631 ,0.000220 ,3.691695 ,5878.838704 ,1.792236 ,87.621872 ,5.692858 ,0.014846 ,1.921378 ,76.673585
0.910000 ,4.558000 ,256.958000 ,21.003000 ,0.091915 ,6.715868 ,168.807000 ,3.354636 ,7928.630236 ,44.772991 ,0.000205 ,3.691067 ,6546.513751 ,1.831567 ,89.042856 ,6.691262 ,0.014315 ,1.921215 ,80.910529
0.920000 ,3.944000 ,287.507000 ,25.244000 ,0.092361 ,7.119983 ,203.840000 ,3.274864 ,8058.639951 ,59.730464 ,0.000224 ,3.276477 ,6859.246400 ,1.809659 ,89.769928 ,7.728549 ,0.014977 ,1.810104 ,82.820567
0.930000 ,3.431000 ,315.766000 ,31.133000 ,0.093994 ,7.422397 ,239.171000 ,2.855239 ,6785.545244 ,78.341311 ,0.000232 ,2.865096 ,6092.217759 ,1.689745 ,82.374421 ,8.851063 ,0.015245 ,1.692659 ,78.052660
0.940000 ,2.804000 ,347.839000 ,39.106000 ,0.094895 ,7.587325 ,282.528000 ,2.105584 ,4075.675079 ,98.368764 ,0.000221 ,2.092622 ,4935.061216 ,1.451063 ,63.841014 ,9.918103 ,0.014872 ,1.446590 ,70.249991
0.950000 ,2.178000 ,375.297000 ,49.944000 ,0.095471 ,7.393109 ,330.299000 ,1.290316 ,1401.698791 ,103.966864 ,0.000195 ,1.372101 ,3475.931599 ,1.135921 ,37.439268 ,10.196414 ,0.013955 ,1.171367 ,58.957032
0.960000 ,1.651000 ,392.235000 ,64.798000 ,0.095523 ,6.898211 ,378.296000 ,0.637199 ,239.087775 ,110.241196 ,0.000189 ,0.740349 ,2273.362384 ,0.798247 ,15.462463 ,10.499581 ,0.013732 ,0.860435 ,47.679790
0.970000 ,1.348000 ,397.462000 ,84.865000 ,0.095440 ,6.328438 ,428.055000 ,0.342896 ,37.248556 ,106.906775 ,0.000178 ,0.201737 ,1057.557975 ,0.585573 ,6.103160 ,10.339573 ,0.013348 ,0.449151 ,32.520116
0.980000 ,1.178000 ,399.292000 ,111.998000 ,0.093047 ,5.835231 ,477.421000 ,0.176316 ,3.764736 ,93.245996 ,0.000169 ,0.055297 ,500.809759 ,0.419900 ,1.940293 ,9.656397 ,0.012996 ,0.235153 ,22.378779
0.990000 ,1.086000 ,399.783000 ,153.426000 ,0.083021 ,5.347206 ,536.924000 ,0.086604 ,0.729911 ,77.660524 ,0.000141 ,0.011166 ,208.328224 ,0.294286 ,0.854348 ,8.812521 ,0.011864 ,0.105669 ,14.433580
